,收寄城市,寄达城市,是否自有邮路,车辆使用情况,车辆成本
919,沈阳,重庆,0,,0
920,沈阳,成都,0,,0
921,沈阳,南充,0,,0
922,沈阳,内江,0,,0
923,沈阳,贵阳,0,,0
924,沈阳,昆明,0,,0
925,沈阳,大理州,0,,0
926,沈阳,拉萨,0,,0
927,沈阳,西安,0,,0
928,沈阳,宝鸡,0,,0
929,沈阳,兰州,0,,0
930,沈阳,西宁,0,,0
931,沈阳,银川,0,,0
932,沈阳,乌鲁木齐,0,,0
933,沈阳,阿克苏,0,,0
934,沈阳,喀什,0,,0
935,大连,北京,0,,0
936,大连,天津,0,,0
937,大连,石家庄,0,,0
938,大连,唐山,0,,0
939,大连,廊坊,0,,0
940,大连,保定,0,,0
941,大连,太原,0,,0
942,大连,侯马,0,,0
943,大连,呼和浩特,0,,0
944,大连,包头,0,,0
945,大连,沈阳,0,,0
946,大连,大连,0,,0
947,大连,锦州,0,,0
948,大连,长春,0,,0
949,大连,哈尔滨,0,,0
950,大连,上海,0,,0
951,大连,南京,0,,0
952,大连,常州,0,,0
953,大连,无锡,0,,0
954,大连,苏州,0,,0
955,大连,徐州,0,,0
956,大连,连云港,0,,0
957,大连,淮安,0,,0
958,大连,盐城,0,,0
959,大连,扬州,0,,0
960,大连,南通,0,,0
961,大连,杭州,0,,0
962,大连,湖州,0,,0
963,大连,嘉兴,0,,0
964,大连,宁波,0,,0
965,大连,台州,0,,0
966,大连,金华,0,,0
967,大连,义乌,0,,0
968,大连,温州,0,,0
969,大连,合肥,0,,0
970,大连,蚌埠,0,,0
971,大连,芜湖,0,,0
972,大连,安庆,0,,0
973,大连,福州,0,,0
974,大连,厦门,0,,0
975,大连,泉州,0,,0
976,大连,南昌,0,,0
977,大连,鹰潭,0,,0
978,大连,赣州,0,,0
979,大连,济南,0,,0
980,大连,潍坊,0,,0
981,大连,烟台,0,,0
982,大连,青岛,0,,0
983,大连,济宁,0,,0
984,大连,临沂,0,,0
985,大连,郑州,0,,0
986,大连,漯河,0,,0
987,大连,信阳,0,,0
988,大连,洛阳,0,,0
989,大连,武汉,0,,0
990,大连,荆州,0,,0
991,大连,襄阳,0,,0
992,大连,长沙,0,,0
993,大连,常德,0,,0
994,大连,衡阳,0,,0
995,大连,广州,0,,0
996,大连,汕头,0,,0
997,大连,深圳,0,,0
998,大连,东莞,0,,0
999,大连,湛江,0,,0
1000,大连,中山,0,,0
1001,大连,南宁,0,,0
1002,大连,柳州,0,,0
1003,大连,海口,0,,0
1004,大连,重庆,0,,0
1005,大连,成都,0,,0
1006,大连,南充,0,,0
1007,大连,内江,0,,0
1008,大连,贵阳,0,,0
1009,大连,昆明,0,,0
1010,大连,大理州,0,,0
1011,大连,拉萨,0,,0
1012,大连,西安,0,,0
1013,大连,宝鸡,0,,0
1014,大连,兰州,0,,0
1015,大连,西宁,0,,0
1016,大连,银川,0,,0
1017,大连,乌鲁木齐,0,,0
1018,大连,阿克苏,0,,0
1019,大连,喀什,0,,0
1020,锦州,北京,0,,0
1021,锦州,天津,0,,0
1022,锦州,石家庄,0,,0
1023,锦州,唐山,0,,0
1024,锦州,廊坊,0,,0
1025,锦州,保定,0,,0
1026,锦州,太原,0,,0
1027,锦州,侯马,0,,0
1028,锦州,呼和浩特,0,,0
1029,锦州,包头,0,,0
1030,锦州,沈阳,0,,0
1031,锦州,大连,0,,0
1032,锦州,锦州,0,,0
1033,锦州,长春,0,,0
1034,锦州,哈尔滨,0,,0
1035,锦州,上海,0,,0
1036,锦州,南京,0,,0
1037,锦州,常州,0,,0
1038,锦州,无锡,0,,0
1039,锦州,苏州,0,,0
1040,锦州,徐州,0,,0
1041,锦州,连云港,0,,0
1042,锦州,淮安,0,,0
1043,锦州,盐城,0,,0
1044,锦州,扬州,0,,0
1045,锦州,南通,0,,0
1046,锦州,杭州,0,,0
1047,锦州,湖州,0,,0
1048,锦州,嘉兴,0,,0
1049,锦州,宁波,0,,0
1050,锦州,台州,0,,0
1051,锦州,金华,0,,0
1052,锦州,义乌,0,,0
1053,锦州,温州,0,,0
1054,锦州,合肥,0,,0
1055,锦州,蚌埠,0,,0
1056,锦州,芜湖,0,,0
1057,锦州,安庆,0,,0
1058,锦州,福州,0,,0
1059,锦州,厦门,0,,0
1060,锦州,泉州,0,,0
1061,锦州,南昌,0,,0
1062,锦州,鹰潭,0,,0
1063,锦州,赣州,0,,0
1064,锦州,济南,0,,0
1065,锦州,潍坊,0,,0
1066,锦州,烟台,0,,0
1067,锦州,青岛,0,,0
1068,锦州,济宁,0,,0
1069,锦州,临沂,0,,0
1070,锦州,郑州,0,,0
1071,锦州,漯河,0,,0
1072,锦州,信阳,0,,0
1073,锦州,洛阳,0,,0
1074,锦州,武汉,0,,0
1075,锦州,荆州,0,,0
1076,锦州,襄阳,0,,0
1077,锦州,长沙,0,,0
1078,锦州,常德,0,,0
1079,锦州,衡阳,0,,0
1080,锦州,广州,0,,0
1081,锦州,汕头,0,,0
1082,锦州,深圳,0,,0
1083,锦州,东莞,0,,0
1084,锦州,湛江,0,,0
1085,锦州,中山,0,,0
1086,锦州,南宁,0,,0
1087,锦州,柳州,0,,0
1088,锦州,海口,0,,0
1089,锦州,重庆,0,,0
1090,锦州,成都,0,,0
1091,锦州,南充,0,,0
1092,锦州,内江,0,,0
1093,锦州,贵阳,0,,0
1094,锦州,昆明,0,,0
1095,锦州,大理州,0,,0
1096,锦州,拉萨,0,,0
1097,锦州,西安,0,,0
1098,锦州,宝鸡,0,,0
1099,锦州,兰州,0,,0
1100,锦州,西宁,0,,0
1101,锦州,银川,0,,0
1102,锦州,乌鲁木齐,0,,0
1103,锦州,阿克苏,0,,0
1104,锦州,喀什,0,,0
1105,长春,北京,0,,0
1106,长春,天津,0,,0
1107,长春,石家庄,0,,0
1108,长春,唐山,0,,0
1109,长春,廊坊,0,,0
1110,长春,保定,0,,0
1111,长春,太原,0,,0
1112,长春,侯马,0,,0
1113,长春,呼和浩特,0,,0
1114,长春,包头,0,,0
1115,长春,沈阳,0,,0
1116,长春,大连,0,,0
1117,长春,锦州,0,,0
1118,长春,长春,0,,0
1119,长春,哈尔滨,0,,0
1120,长春,上海,0,,0
1121,长春,南京,0,,0
1122,长春,常州,0,,0
1123,长春,无锡,0,,0
1124,长春,苏州,0,,0
1125,长春,徐州,0,,0
1126,长春,连云港,0,,0
1127,长春,淮安,0,,0
1128,长春,盐城,0,,0
1129,长春,扬州,0,,0
1130,长春,南通,0,,0
1131,长春,杭州,0,,0
1132,长春,湖州,0,,0
1133,长春,嘉兴,0,,0
1134,长春,宁波,0,,0
1135,长春,台州,0,,0
1136,长春,金华,0,,0
1137,长春,义乌,0,,0
1138,长春,温州,0,,0
1139,长春,合肥,0,,0
1140,长春,蚌埠,0,,0
1141,长春,芜湖,0,,0
1142,长春,安庆,0,,0
1143,长春,福州,0,,0
1144,长春,厦门,0,,0
1145,长春,泉州,0,,0
1146,长春,南昌,0,,0
1147,长春,鹰潭,0,,0
1148,长春,赣州,0,,0
1149,长春,济南,0,,0
1150,长春,潍坊,0,,0
1151,长春,烟台,0,,0
1152,长春,青岛,0,,0
1153,长春,济宁,0,,0
1154,长春,临沂,0,,0
1155,长春,郑州,0,,0
1156,长春,漯河,0,,0
1157,长春,信阳,0,,0
1158,长春,洛阳,0,,0
1159,长春,武汉,0,,0
1160,长春,荆州,0,,0
1161,长春,襄阳,0,,0
1162,长春,长沙,0,,0
1163,长春,常德,0,,0
1164,长春,衡阳,0,,0
1165,长春,广州,0,,0
1166,长春,汕头,0,,0
1167,长春,深圳,0,,0
1168,长春,东莞,0,,0
1169,长春,湛江,0,,0
1170,长春,中山,0,,0
1171,长春,南宁,0,,0
1172,长春,柳州,0,,0
1173,长春,海口,0,,0
1174,长春,重庆,0,,0
1175,长春,成都,0,,0
1176,长春,南充,0,,0
1177,长春,内江,0,,0
1178,长春,贵阳,0,,0
1179,长春,昆明,0,,0
1180,长春,大理州,0,,0
1181,长春,拉萨,0,,0
1182,长春,西安,0,,0
1183,长春,宝鸡,0,,0
1184,长春,兰州,0,,0
1185,长春,西宁,0,,0
1186,长春,银川,0,,0
1187,长春,乌鲁木齐,0,,0
1188,长春,阿克苏,0,,0
1189,长春,喀什,0,,0
1190,哈尔滨,北京,0,,0
1191,哈尔滨,天津,0,,0
1192,哈尔滨,石家庄,0,,0
1193,哈尔滨,唐山,0,,0
1194,哈尔滨,廊坊,0,,0
1195,哈尔滨,保定,0,,0
1196,哈尔滨,太原,0,,0
1197,哈尔滨,侯马,0,,0
1198,哈尔滨,呼和浩特,0,,0
1199,哈尔滨,包头,0,,0
1200,哈尔滨,沈阳,0,,0
1201,哈尔滨,大连,0,,0
1202,哈尔滨,锦州,0,,0
1203,哈尔滨,长春,0,,0
1204,哈尔滨,哈尔滨,0,,0
1205,哈尔滨,上海,0,,0
1206,哈尔滨,南京,0,,0
1207,哈尔滨,常州,0,,0
1208,哈尔滨,无锡,0,,0
1209,哈尔滨,苏州,0,,0
1210,哈尔滨,徐州,0,,0
1211,哈尔滨,连云港,0,,0
1212,哈尔滨,淮安,0,,0
1213,哈尔滨,盐城,0,,0
1214,哈尔滨,扬州,0,,0
1215,哈尔滨,南通,0,,0
1216,哈尔滨,杭州,0,,0
1217,哈尔滨,湖州,0,,0
1218,哈尔滨,嘉兴,0,,0
1219,哈尔滨,宁波,0,,0
1220,哈尔滨,台州,0,,0
1221,哈尔滨,金华,0,,0
1222,哈尔滨,义乌,0,,0
1223,哈尔滨,温州,0,,0
1224,哈尔滨,合肥,0,,0
1225,哈尔滨,蚌埠,0,,0
1226,哈尔滨,芜湖,0,,0
1227,哈尔滨,安庆,0,,0
1228,哈尔滨,福州,0,,0
1229,哈尔滨,厦门,0,,0
1230,哈尔滨,泉州,0,,0
1231,哈尔滨,南昌,0,,0
1232,哈尔滨,鹰潭,0,,0
1233,哈尔滨,赣州,0,,0
1234,哈尔滨,济南,0,,0
1235,哈尔滨,潍坊,0,,0
1236,哈尔滨,烟台,0,,0
1237,哈尔滨,青岛,0,,0
1238,哈尔滨,济宁,0,,0
1239,哈尔滨,临沂,0,,0
1240,哈尔滨,郑州,0,,0
1241,哈尔滨,漯河,0,,0
1242,哈尔滨,信阳,0,,0
1243,哈尔滨,洛阳,0,,0
1244,哈尔滨,武汉,0,,0
1245,哈尔滨,荆州,0,,0
1246,哈尔滨,襄阳,0,,0
1247,哈尔滨,长沙,0,,0
1248,哈尔滨,常德,0,,0
1249,哈尔滨,衡阳,0,,0
1250,哈尔滨,广州,0,,0
1251,哈尔滨,汕头,0,,0
1252,哈尔滨,深圳,0,,0
1253,哈尔滨,东莞,0,,0
1254,哈尔滨,湛江,0,,0
1255,哈尔滨,中山,0,,0
1256,哈尔滨,南宁,0,,0
1257,哈尔滨,柳州,0,,0
1258,哈尔滨,海口,0,,0
1259,哈尔滨,重庆,0,,0
1260,哈尔滨,成都,0,,0
1261,哈尔滨,南充,0,,0
1262,哈尔滨,内江,0,,0
1263,哈尔滨,贵阳,0,,0
1264,哈尔滨,昆明,0,,0
1265,哈尔滨,大理州,0,,0
1266,哈尔滨,拉萨,0,,0
1267,哈尔滨,西安,0,,0
1268,哈尔滨,宝鸡,0,,0
1269,哈尔滨,兰州,0,,0
1270,哈尔滨,西宁,0,,0
1271,哈尔滨,银川,0,,0
1272,哈尔滨,乌鲁木齐,0,,0
1273,哈尔滨,阿克苏,0,,0
1274,哈尔滨,喀什,0,,0
1275,上海,北京,0,,0
1276,上海,天津,0,,0
1277,上海,石家庄,0,,0
1278,上海,唐山,0,,0
1279,上海,廊坊,0,,0
1280,上海,保定,0,,0
1281,上海,太原,0,,0
1282,上海,侯马,0,,0
1283,上海,呼和浩特,0,,0
1284,上海,包头,0,,0
1285,上海,沈阳,0,,0
1286,上海,大连,0,,0
1287,上海,锦州,0,,0
1288,上海,长春,0,,0
1289,上海,哈尔滨,0,,0
1290,上海,上海,0,,0
1291,上海,南京,0,,0
1292,上海,常州,0,,0
1293,上海,无锡,0,,0
1294,上海,苏州,0,,0
1295,上海,徐州,0,,0
1296,上海,连云港,0,,0
1297,上海,淮安,0,,0
1298,上海,盐城,0,,0
1299,上海,扬州,0,,0
1300,上海,南通,0,,0
1301,上海,杭州,0,,0
1302,上海,湖州,0,,0
1303,上海,嘉兴,0,,0
1304,上海,宁波,0,,0
1305,上海,台州,0,,0
1306,上海,金华,0,,0
1307,上海,义乌,0,,0
1308,上海,温州,0,,0
1309,上海,合肥,0,,0
1310,上海,蚌埠,0,,0
1311,上海,芜湖,0,,0
1312,上海,安庆,0,,0
1313,上海,福州,0,,0
1314,上海,厦门,0,,0
1315,上海,泉州,0,,0
1316,上海,南昌,0,,0
1317,上海,鹰潭,0,,0
1318,上海,赣州,0,,0
1319,上海,济南,0,,0
1320,上海,潍坊,0,,0
1321,上海,烟台,0,,0
1322,上海,青岛,0,,0
1323,上海,济宁,0,,0
1324,上海,临沂,0,,0
1325,上海,郑州,0,,0
1326,上海,漯河,0,,0
1327,上海,信阳,0,,0
1328,上海,洛阳,0,,0
1329,上海,武汉,0,,0
1330,上海,荆州,0,,0
1331,上海,襄阳,0,,0
1332,上海,长沙,0,,0
1333,上海,常德,0,,0
1334,上海,衡阳,0,,0
1335,上海,广州,0,,0
1336,上海,汕头,0,,0
1337,上海,深圳,0,,0
1338,上海,东莞,0,,0
1339,上海,湛江,0,,0
1340,上海,中山,0,,0
1341,上海,南宁,0,,0
1342,上海,柳州,0,,0
1343,上海,海口,0,,0
1344,上海,重庆,0,,0
1345,上海,成都,0,,0
1346,上海,南充,0,,0
1347,上海,内江,0,,0
1348,上海,贵阳,0,,0
1349,上海,昆明,0,,0
1350,上海,大理州,0,,0
1351,上海,拉萨,0,,0
1352,上海,西安,0,,0
1353,上海,宝鸡,0,,0
1354,上海,兰州,0,,0
1355,上海,西宁,0,,0
1356,上海,银川,0,,0
1357,上海,乌鲁木齐,0,,0
1358,上海,阿克苏,0,,0
1359,上海,喀什,0,,0
1360,南京,北京,0,,0
1361,南京,天津,0,,0
1362,南京,石家庄,0,,0
1363,南京,唐山,0,,0
1364,南京,廊坊,0,,0
1365,南京,保定,0,,0
1366,南京,太原,0,,0
1367,南京,侯马,0,,0
1368,南京,呼和浩特,0,,0
1369,南京,包头,0,,0
1370,南京,沈阳,0,,0
1371,南京,大连,0,,0
1372,南京,锦州,0,,0
1373,南京,长春,0,,0
1374,南京,哈尔滨,0,,0
1375,南京,上海,0,,0
1376,南京,南京,0,,0
1377,南京,常州,0,,0
1378,南京,无锡,0,,0
1379,南京,苏州,0,,0
1380,南京,徐州,0,,0
1381,南京,连云港,0,,0
1382,南京,淮安,0,,0
1383,南京,盐城,0,,0
1384,南京,扬州,0,,0
1385,南京,南通,0,,0
1386,南京,杭州,0,,0
1387,南京,湖州,0,,0
1388,南京,嘉兴,0,,0
1389,南京,宁波,0,,0
1390,南京,台州,0,,0
1391,南京,金华,0,,0
1392,南京,义乌,0,,0
1393,南京,温州,0,,0
1394,南京,合肥,0,,0
1395,南京,蚌埠,0,,0
1396,南京,芜湖,0,,0
1397,南京,安庆,0,,0
1398,南京,福州,0,,0
1399,南京,厦门,0,,0
1400,南京,泉州,0,,0
1401,南京,南昌,0,,0
1402,南京,鹰潭,0,,0
1403,南京,赣州,0,,0
1404,南京,济南,0,,0
1405,南京,潍坊,0,,0
1406,南京,烟台,0,,0
1407,南京,青岛,0,,0
1408,南京,济宁,0,,0
1409,南京,临沂,0,,0
1410,南京,郑州,0,,0
1411,南京,漯河,0,,0
1412,南京,信阳,0,,0
1413,南京,洛阳,0,,0
1414,南京,武汉,0,,0
1415,南京,荆州,0,,0
1416,南京,襄阳,0,,0
1417,南京,长沙,0,,0
1418,南京,常德,0,,0
1419,南京,衡阳,0,,0
1420,南京,广州,0,,0
1421,南京,汕头,0,,0
1422,南京,深圳,0,,0
1423,南京,东莞,0,,0
1424,南京,湛江,0,,0
1425,南京,中山,0,,0
1426,南京,南宁,0,,0
1427,南京,柳州,0,,0
1428,南京,海口,0,,0
1429,南京,重庆,0,,0
1430,南京,成都,0,,0
1431,南京,南充,0,,0
1432,南京,内江,0,,0
1433,南京,贵阳,0,,0
1434,南京,昆明,0,,0
1435,南京,大理州,0,,0
1436,南京,拉萨,0,,0
1437,南京,西安,0,,0
1438,南京,宝鸡,0,,0
1439,南京,兰州,0,,0
1440,南京,西宁,0,,0
1441,南京,银川,0,,0
1442,南京,乌鲁木齐,0,,0
1443,南京,阿克苏,0,,0
1444,南京,喀什,0,,0
1445,常州,北京,0,,0
1446,常州,天津,0,,0
1447,常州,石家庄,0,,0
1448,常州,唐山,0,,0
1449,常州,廊坊,0,,0
1450,常州,保定,0,,0
1451,常州,太原,0,,0
1452,常州,侯马,0,,0
1453,常州,呼和浩特,0,,0
1454,常州,包头,0,,0
1455,常州,沈阳,0,,0
1456,常州,大连,0,,0
1457,常州,锦州,0,,0
1458,常州,长春,0,,0
1459,常州,哈尔滨,0,,0
1460,常州,上海,0,,0
1461,常州,南京,0,,0
1462,常州,常州,0,,0
1463,常州,无锡,0,,0
1464,常州,苏州,0,,0
1465,常州,徐州,0,,0
1466,常州,连云港,0,,0
1467,常州,淮安,0,,0
1468,常州,盐城,0,,0
1469,常州,扬州,0,,0
1470,常州,南通,0,,0
1471,常州,杭州,0,,0
1472,常州,湖州,0,,0
1473,常州,嘉兴,0,,0
1474,常州,宁波,0,,0
1475,常州,台州,0,,0
1476,常州,金华,0,,0
1477,常州,义乌,0,,0
1478,常州,温州,0,,0
1479,常州,合肥,0,,0
1480,常州,蚌埠,0,,0
1481,常州,芜湖,0,,0
1482,常州,安庆,0,,0
1483,常州,福州,0,,0
1484,常州,厦门,0,,0
1485,常州,泉州,0,,0
1486,常州,南昌,0,,0
1487,常州,鹰潭,0,,0
1488,常州,赣州,0,,0
1489,常州,济南,0,,0
1490,常州,潍坊,0,,0
1491,常州,烟台,0,,0
1492,常州,青岛,0,,0
1493,常州,济宁,0,,0
1494,常州,临沂,0,,0
1495,常州,郑州,0,,0
1496,常州,漯河,0,,0
1497,常州,信阳,0,,0
1498,常州,洛阳,0,,0
1499,常州,武汉,0,,0
1500,常州,荆州,0,,0
1501,常州,襄阳,0,,0
1502,常州,长沙,0,,0
1503,常州,常德,0,,0
1504,常州,衡阳,0,,0
1505,常州,广州,0,,0
1506,常州,汕头,0,,0
1507,常州,深圳,0,,0
1508,常州,东莞,0,,0
1509,常州,湛江,0,,0
1510,常州,中山,0,,0
1511,常州,南宁,0,,0
1512,常州,柳州,0,,0
1513,常州,海口,0,,0
1514,常州,重庆,0,,0
1515,常州,成都,0,,0
1516,常州,南充,0,,0
1517,常州,内江,0,,0
1518,常州,贵阳,0,,0
1519,常州,昆明,0,,0
1520,常州,大理州,0,,0
1521,常州,拉萨,0,,0
1522,常州,西安,0,,0
1523,常州,宝鸡,0,,0
1524,常州,兰州,0,,0
1525,常州,西宁,0,,0
1526,常州,银川,0,,0
1527,常州,乌鲁木齐,0,,0
1528,常州,阿克苏,0,,0
1529,常州,喀什,0,,0
1530,无锡,北京,0,,0
1531,无锡,天津,0,,0
1532,无锡,石家庄,0,,0
1533,无锡,唐山,0,,0
1534,无锡,廊坊,0,,0
1535,无锡,保定,0,,0
1536,无锡,太原,0,,0
1537,无锡,侯马,0,,0
1538,无锡,呼和浩特,0,,0
1539,无锡,包头,0,,0
1540,无锡,沈阳,0,,0
1541,无锡,大连,0,,0
1542,无锡,锦州,0,,0
1543,无锡,长春,0,,0
1544,无锡,哈尔滨,0,,0
1545,无锡,上海,0,,0
1546,无锡,南京,0,,0
1547,无锡,常州,0,,0
1548,无锡,无锡,0,,0
1549,无锡,苏州,0,,0
1550,无锡,徐州,0,,0
1551,无锡,连云港,0,,0
1552,无锡,淮安,0,,0
1553,无锡,盐城,0,,0
1554,无锡,扬州,0,,0
1555,无锡,南通,0,,0
1556,无锡,杭州,0,,0
1557,无锡,湖州,0,,0
1558,无锡,嘉兴,0,,0
1559,无锡,宁波,0,,0
1560,无锡,台州,0,,0
1561,无锡,金华,0,,0
1562,无锡,义乌,0,,0
1563,无锡,温州,0,,0
1564,无锡,合肥,0,,0
1565,无锡,蚌埠,0,,0
1566,无锡,芜湖,0,,0
1567,无锡,安庆,0,,0
1568,无锡,福州,0,,0
1569,无锡,厦门,0,,0
1570,无锡,泉州,0,,0
1571,无锡,南昌,0,,0
1572,无锡,鹰潭,0,,0
1573,无锡,赣州,0,,0
1574,无锡,济南,0,,0
1575,无锡,潍坊,0,,0
1576,无锡,烟台,0,,0
1577,无锡,青岛,0,,0
1578,无锡,济宁,0,,0
1579,无锡,临沂,0,,0
1580,无锡,郑州,0,,0
1581,无锡,漯河,0,,0
1582,无锡,信阳,0,,0
1583,无锡,洛阳,0,,0
1584,无锡,武汉,0,,0
1585,无锡,荆州,0,,0
1586,无锡,襄阳,0,,0
1587,无锡,长沙,0,,0
1588,无锡,常德,0,,0
1589,无锡,衡阳,0,,0
1590,无锡,广州,0,,0
1591,无锡,汕头,0,,0
1592,无锡,深圳,0,,0
1593,无锡,东莞,0,,0
1594,无锡,湛江,0,,0
1595,无锡,中山,0,,0
1596,无锡,南宁,0,,0
1597,无锡,柳州,0,,0
1598,无锡,海口,0,,0
1599,无锡,重庆,0,,0
1600,无锡,成都,0,,0
1601,无锡,南充,0,,0
1602,无锡,内江,0,,0
1603,无锡,贵阳,0,,0
1604,无锡,昆明,0,,0
1605,无锡,大理州,0,,0
1606,无锡,拉萨,0,,0
1607,无锡,西安,0,,0
1608,无锡,宝鸡,0,,0
1609,无锡,兰州,0,,0
1610,无锡,西宁,0,,0
1611,无锡,银川,0,,0
1612,无锡,乌鲁木齐,0,,0
1613,无锡,阿克苏,0,,0
1614,无锡,喀什,0,,0
1615,苏州,北京,0,,0
1616,苏州,天津,0,,0
1617,苏州,石家庄,0,,0
1618,苏州,唐山,0,,0
1619,苏州,廊坊,0,,0
1620,苏州,保定,0,,0
1621,苏州,太原,0,,0
1622,苏州,侯马,0,,0
1623,苏州,呼和浩特,0,,0
1624,苏州,包头,0,,0
1625,苏州,沈阳,0,,0
1626,苏州,大连,0,,0
1627,苏州,锦州,0,,0
1628,苏州,长春,0,,0
1629,苏州,哈尔滨,0,,0
1630,苏州,上海,0,,0
1631,苏州,南京,0,,0
1632,苏州,常州,0,,0
1633,苏州,无锡,0,,0
1634,苏州,苏州,0,,0
1635,苏州,徐州,0,,0
1636,苏州,连云港,0,,0
1637,苏州,淮安,0,,0
1638,苏州,盐城,0,,0
1639,苏州,扬州,0,,0
1640,苏州,南通,0,,0
1641,苏州,杭州,0,,0
1642,苏州,湖州,0,,0
1643,苏州,嘉兴,0,,0
1644,苏州,宁波,0,,0
1645,苏州,台州,0,,0
1646,苏州,金华,0,,0
1647,苏州,义乌,0,,0
1648,苏州,温州,0,,0
1649,苏州,合肥,0,,0
1650,苏州,蚌埠,0,,0
1651,苏州,芜湖,0,,0
1652,苏州,安庆,0,,0
1653,苏州,福州,0,,0
1654,苏州,厦门,0,,0
1655,苏州,泉州,0,,0
1656,苏州,南昌,0,,0
1657,苏州,鹰潭,0,,0
1658,苏州,赣州,0,,0
1659,苏州,济南,0,,0
1660,苏州,潍坊,0,,0
1661,苏州,烟台,0,,0
1662,苏州,青岛,0,,0
1663,苏州,济宁,0,,0
1664,苏州,临沂,0,,0
1665,苏州,郑州,0,,0
1666,苏州,漯河,0,,0
1667,苏州,信阳,0,,0
1668,苏州,洛阳,0,,0
1669,苏州,武汉,0,,0
1670,苏州,荆州,0,,0
1671,苏州,襄阳,0,,0
1672,苏州,长沙,0,,0
1673,苏州,常德,0,,0
1674,苏州,衡阳,0,,0
1675,苏州,广州,0,,0
1676,苏州,汕头,0,,0
1677,苏州,深圳,0,,0
1678,苏州,东莞,0,,0
1679,苏州,湛江,0,,0
1680,苏州,中山,0,,0
1681,苏州,南宁,0,,0
1682,苏州,柳州,0,,0
1683,苏州,海口,0,,0
1684,苏州,重庆,0,,0
1685,苏州,成都,0,,0
1686,苏州,南充,0,,0
1687,苏州,内江,0,,0
1688,苏州,贵阳,0,,0
1689,苏州,昆明,0,,0
1690,苏州,大理州,0,,0
1691,苏州,拉萨,0,,0
1692,苏州,西安,0,,0
1693,苏州,宝鸡,0,,0
1694,苏州,兰州,0,,0
1695,苏州,西宁,0,,0
1696,苏州,银川,0,,0
1697,苏州,乌鲁木齐,0,,0
1698,苏州,阿克苏,0,,0
1699,苏州,喀什,0,,0
1700,徐州,北京,0,,0
1701,徐州,天津,0,,0
1702,徐州,石家庄,0,,0
1703,徐州,唐山,0,,0
1704,徐州,廊坊,0,,0
1705,徐州,保定,0,,0
1706,徐州,太原,0,,0
1707,徐州,侯马,0,,0
1708,徐州,呼和浩特,0,,0
1709,徐州,包头,0,,0
1710,徐州,沈阳,0,,0
1711,徐州,大连,0,,0
1712,徐州,锦州,0,,0
1713,徐州,长春,0,,0
1714,徐州,哈尔滨,0,,0
1715,徐州,上海,0,,0
1716,徐州,南京,0,,0
1717,徐州,常州,0,,0
1718,徐州,无锡,0,,0
1719,徐州,苏州,0,,0
1720,徐州,徐州,0,,0
1721,徐州,连云港,0,,0
1722,徐州,淮安,0,,0
1723,徐州,盐城,0,,0
1724,徐州,扬州,0,,0
1725,徐州,南通,0,,0
1726,徐州,杭州,0,,0
1727,徐州,湖州,0,,0
1728,徐州,嘉兴,0,,0
1729,徐州,宁波,0,,0
1730,徐州,台州,0,,0
1731,徐州,金华,0,,0
1732,徐州,义乌,0,,0
1733,徐州,温州,0,,0
1734,徐州,合肥,0,,0
1735,徐州,蚌埠,0,,0
1736,徐州,芜湖,0,,0
1737,徐州,安庆,0,,0
1738,徐州,福州,0,,0
1739,徐州,厦门,0,,0
1740,徐州,泉州,0,,0
1741,徐州,南昌,0,,0
1742,徐州,鹰潭,0,,0
1743,徐州,赣州,0,,0
1744,徐州,济南,0,,0
1745,徐州,潍坊,0,,0
1746,徐州,烟台,0,,0
1747,徐州,青岛,0,,0
1748,徐州,济宁,0,,0
1749,徐州,临沂,0,,0
1750,徐州,郑州,0,,0
1751,徐州,漯河,0,,0
1752,徐州,信阳,0,,0
1753,徐州,洛阳,0,,0
1754,徐州,武汉,0,,0
1755,徐州,荆州,0,,0
1756,徐州,襄阳,0,,0
1757,徐州,长沙,0,,0
1758,徐州,常德,0,,0
1759,徐州,衡阳,0,,0
1760,徐州,广州,0,,0
1761,徐州,汕头,0,,0
1762,徐州,深圳,0,,0
1763,徐州,东莞,0,,0
1764,徐州,湛江,0,,0
1765,徐州,中山,0,,0
1766,徐州,南宁,0,,0
1767,徐州,柳州,0,,0
1768,徐州,海口,0,,0
1769,徐州,重庆,0,,0
1770,徐州,成都,0,,0
1771,徐州,南充,0,,0
1772,徐州,内江,0,,0
1773,徐州,贵阳,0,,0
1774,徐州,昆明,0,,0
1775,徐州,大理州,0,,0
1776,徐州,拉萨,0,,0
1777,徐州,西安,0,,0
1778,徐州,宝鸡,0,,0
1779,徐州,兰州,0,,0
1780,徐州,西宁,0,,0
1781,徐州,银川,0,,0
1782,徐州,乌鲁木齐,0,,0
1783,徐州,阿克苏,0,,0
1784,徐州,喀什,0,,0
1785,连云港,北京,0,,0
1786,连云港,天津,0,,0
1787,连云港,石家庄,0,,0
1788,连云港,唐山,0,,0
1789,连云港,廊坊,0,,0
1790,连云港,保定,0,,0
1791,连云港,太原,0,,0
1792,连云港,侯马,0,,0
1793,连云港,呼和浩特,0,,0
1794,连云港,包头,0,,0
1795,连云港,沈阳,0,,0
1796,连云港,大连,0,,0
1797,连云港,锦州,0,,0
1798,连云港,长春,0,,0
1799,连云港,哈尔滨,0,,0
1800,连云港,上海,0,,0
1801,连云港,南京,0,,0
